Source,Target,Weight
92,25,9.5
92,33,9.3
92,101,10.1
92,122,9.2
92,216,9.2
92,261,9.4
92,282,8.8
92,335,10.0
92,587,9.1
92,693,8.9
92,1364,9.0
92,1488,8.9
92,1983,9.2
92,2370,9.3
92,2878,9.1
92,3115,8.9
92,3906,10.0
92,4364,10.0
93,25,9.5
93,33,9.3
93,101,10.1
93,122,9.2
93,216,9.2
93,261,9.4
93,282,8.8
93,335,10.0
93,587,9.1
93,693,8.9
93,1364,9.0
93,1488,8.9
93,1983,9.2
93,2370,9.3
93,2878,9.1
93,3115,8.9
93,3906,10.0
93,4364,10.0
94,25,9.5
94,33,9.3
94,101,10.1
94,122,9.2
94,216,9.2
94,261,9.4
94,282,8.8
94,335,10.0
94,587,9.1
94,693,8.9
94,1364,9.0
94,1488,8.9
94,1983,9.2
94,2370,9.3
94,2878,9.1
94,3115,8.9
94,3906,10.0
94,4364,10.0
95,25,9.5
95,33,9.3
95,101,10.1
95,122,9.2
95,216,9.2
95,261,9.4
95,282,8.8
95,335,10.0
95,587,9.1
95,693,8.9
95,1364,9.0
95,1488,8.9
95,1983,9.2
95,2370,9.3
95,2878,9.1
95,3115,8.9
95,3906,10.0
95,4364,10.0
96,25,9.5
96,33,9.3
96,101,10.1
96,122,9.2
96,216,9.2
96,261,9.4
96,282,8.8
96,335,10.0
96,587,9.1
96,693,8.9
96,1364,9.0
96,1488,8.9
96,1983,9.2
96,2370,9.3
96,2878,9.1
96,3115,8.9
96,3906,10.0
96,4364,10.0
97,25,9.5
97,33,9.3
97,101,10.1
97,122,9.2
97,216,9.2
97,261,9.4
97,282,8.8
97,335,10.0
97,587,9.1
97,693,8.9
97,1364,9.0
97,1488,8.9
97,1983,9.2
97,2370,9.3
97,2878,9.1
97,3115,8.9
97,3906,10.0
97,4364,10.0
98,25,9.5
98,33,9.3
98,101,10.1
98,122,9.2
98,216,9.2
98,261,9.4
98,282,8.8
98,335,10.0
98,587,9.1
98,693,8.9
98,1364,9.0
98,1488,8.9
98,1983,9.2
98,2370,9.3
98,2878,9.1
98,3115,8.9
98,3906,10.0
98,4364,10.0
99,25,9.5
99,33,9.3
99,101,10.1
99,122,9.2
99,216,9.2
99,261,9.4
99,282,8.8
99,335,10.0
99,587,9.1
99,693,8.9
99,1364,9.0
99,1488,8.9
99,1983,9.2
99,2370,9.3
99,2878,9.1
99,3115,8.9
99,3906,10.0
99,4364,10.0
100,25,9.5
100,33,9.3
100,101,10.1
100,122,9.2
100,216,9.2
100,261,9.4
100,282,8.8
100,335,10.0
100,587,9.1
100,693,8.9
100,1364,9.0
100,1488,8.9
100,1983,9.2
100,2370,9.3
100,2878,9.1
100,3115,8.9
100,3906,10.0
100,4364,10.0
101,25,9.5
101,33,9.3
101,101,10.1
101,122,9.2
101,216,9.2
101,261,9.4
101,282,8.8
101,335,10.0
101,587,9.1
101,693,8.9
101,1364,9.0
101,1488,8.9
101,1983,9.2
101,2370,9.3
101,2878,9.1
101,3115,8.9
101,3906,10.0
101,4364,10.0
102,25,9.5
102,33,9.3
102,101,10.1
102,122,9.2
102,216,9.2
102,261,9.4
102,282,8.8
102,335,10.0
102,587,9.1
102,693,8.9
102,1364,9.0
102,1488,8.9
102,1983,9.2
102,2370,9.3
102,2878,9.1
102,3115,8.9
102,3906,10.0
102,4364,10.0
103,25,9.5
103,33,9.3
103,101,10.1
103,122,9.2
103,216,9.2
103,261,9.4
103,282,8.8
103,335,10.0
103,587,9.1
103,693,8.9
103,1364,9.0
103,1488,8.9
103,1983,9.2
103,2370,9.3
103,2878,9.1
103,3115,8.9
103,3906,10.0
103,4364,10.0
104,25,9.5
104,33,9.3
104,101,10.1
104,122,9.2
104,216,9.2
104,261,9.4
104,282,8.8
104,335,10.0
104,587,9.1
104,693,8.9
104,1364,9.0
104,1488,8.9
104,1983,9.2
104,2370,9.3
104,2878,9.1
104,3115,8.9
104,3906,10.0
104,4364,10.0
105,25,9.5
105,33,9.3
105,101,10.1
105,122,9.2
105,216,9.2
105,261,9.4
105,282,8.8
105,335,10.0
105,587,9.1
105,693,8.9
105,1364,9.0
105,1488,8.9
105,1983,9.2
105,2370,9.3
105,2878,9.1
105,3115,8.9
105,3906,10.0
105,4364,10.0
106,25,9.5
106,33,9.3
106,101,10.1
106,122,9.2
106,216,9.2
106,261,9.4
106,282,8.8
106,335,10.0
106,587,9.1
106,693,8.9
106,1364,9.0
106,1488,8.9
106,1983,9.2
106,2370,9.3
106,2878,9.1
106,3115,8.9
106,3906,10.0
106,4364,10.0
107,25,9.5
107,33,9.3
107,101,10.1
107,122,9.2
107,216,9.2
107,261,9.4
107,282,8.8
107,335,10.0
107,587,9.1
107,693,8.9
107,1364,9.0
107,1488,8.9
107,1983,9.2
107,2370,9.3
107,2878,9.1
107,3115,8.9
107,3906,10.0
107,4364,10.0
108,25,9.5
108,33,9.3
108,101,10.1
108,122,9.2
108,216,9.2
108,261,9.4
108,282,8.8
108,335,10.0
108,587,9.1
108,693,8.9
108,1364,9.0
108,1488,8.9
108,1983,9.2
108,2370,9.3
108,2878,9.1
108,3115,8.9
108,3906,10.0
108,4364,10.0
109,25,9.5
109,33,9.3
109,101,10.1
109,122,9.2
109,216,9.2
109,261,9.4
109,282,8.8
109,335,10.0
109,587,9.1
109,693,8.9
109,1364,9.0
109,1488,8.9
109,1983,9.2
109,2370,9.3
109,2878,9.1
109,3115,8.9
109,3906,10.0
109,4364,10.0
110,25,9.5
110,33,9.3
110,101,10.1
110,122,9.2
110,216,9.2
110,261,9.4
110,282,8.8
110,335,10.0
110,587,9.1
110,693,8.9
110,1364,9.0
110,1488,8.9
110,1983,9.2
110,2370,9.3
110,2878,9.1
110,3115,8.9
110,3906,10.0
110,4364,10.0
111,25,9.5
111,33,9.3
111,101,10.1
111,122,9.2
111,216,9.2
111,261,9.4
111,282,8.8
111,335,10.0
111,587,9.1
111,693,8.9
111,1364,9.0
111,1488,8.9
111,1983,9.2
111,2370,9.3
111,2878,9.1
111,3115,8.9
111,3906,10.0
111,4364,10.0
112,25,9.5
112,33,9.3
112,101,10.1
112,122,9.2
112,216,9.2
112,261,9.4
112,282,8.8
112,335,10.0
112,587,9.1
112,693,8.9
112,1364,9.0
112,1488,8.9
112,1983,9.2
112,2370,9.3
112,2878,9.1
112,3115,8.9
112,3906,10.0
112,4364,10.0
113,25,9.5
113,33,9.3
113,101,10.1
113,122,9.2
113,216,9.2
113,261,9.4
113,282,8.8
113,335,10.0
113,587,9.1
113,693,8.9
113,1364,9.0
113,1488,8.9
113,1983,9.2
113,2370,9.3
113,2878,9.1
113,3115,8.9
113,3906,10.0
113,4364,10.0
114,25,9.5
114,33,9.3
114,101,10.1
114,122,9.2
114,216,9.2
114,261,9.4
114,282,8.8
114,335,10.0
114,587,9.1
114,693,8.9
114,1364,9.0
114,1488,8.9
114,1983,9.2
114,2370,9.3
114,2878,9.1
114,3115,8.9
114,3906,10.0
114,4364,10.0
115,25,9.5
115,33,9.3
115,101,10.1
115,122,9.2
115,216,9.2
115,261,9.4
115,282,8.8
115,335,10.0
115,587,9.1
115,693,8.9
115,1364,9.0
115,1488,8.9
115,1983,9.2
115,2370,9.3
115,2878,9.1
115,3115,8.9
115,3906,10.0
115,4364,10.0
116,25,9.5
116,33,9.3
116,101,10.1
116,122,9.2
116,216,9.2
116,261,9.4
116,282,8.8
116,335,10.0
116,587,9.1
116,693,8.9
116,1364,9.0
116,1488,8.9
116,1983,9.2
116,2370,9.3
116,2878,9.1
116,3115,8.9
116,3906,10.0
116,4364,10.0
117,25,9.5
117,33,9.3
117,101,10.1
117,122,9.2
117,216,9.2
117,261,9.4
117,282,8.8
117,335,10.0
117,587,9.1
117,693,8.9
117,1364,9.0
117,1488,8.9
117,1983,9.2
117,2370,9.3
117,2878,9.1
117,3115,8.9
117,3906,10.0
117,4364,10.0
118,25,9.5
118,33,9.3
118,101,10.1
118,122,9.2
118,216,9.2
118,261,9.4
118,282,8.8
118,335,10.0
118,587,9.1
118,693,8.9
118,1364,9.0
118,1488,8.9
118,1983,9.2
118,2370,9.3
118,2878,9.1
118,3115,8.9
118,3906,10.0
118,4364,10.0
119,25,9.5
119,33,9.3
119,101,10.1
119,122,9.2
119,216,9.2
119,261,9.4
119,282,8.8
119,335,10.0
119,587,9.1
119,693,8.9
119,1364,9.0
119,1488,8.9
119,1983,9.2
119,2370,9.3
119,2878,9.1
119,3115,8.9
119,3906,10.0
119,4364,10.0
120,25,9.5
120,33,9.3
120,101,10.1
120,122,9.2
120,216,9.2
120,261,9.4
120,282,8.8
120,335,10.0
120,587,9.1
120,693,8.9
120,1364,9.0
120,1488,8.9
120,1983,9.2
120,2370,9.3
120,2878,9.1
120,3115,8.9
120,3906,10.0
120,4364,10.0
121,25,9.5
121,33,9.3
121,101,10.1
121,122,9.2
121,216,9.2
121,261,9.4
121,282,8.8
121,335,10.0
121,587,9.1
121,693,8.9
121,1364,9.0
121,1488,8.9
121,1983,9.2
121,2370,9.3
121,2878,9.1
121,3115,8.9
121,3906,10.0
121,4364,10.0
122,25,9.5
122,33,9.3
122,101,10.1
122,122,9.2
122,216,9.2
122,261,9.4
122,282,8.8
122,335,10.0
122,587,9.1
122,693,8.9
122,1364,9.0
122,1488,8.9
122,1983,9.2
122,2370,9.3
122,2878,9.1
122,3115,8.9
122,3906,10.0
122,4364,10.0
123,25,9.5
123,33,9.3
123,101,10.1
123,122,9.2
123,216,9.2
123,261,9.4
123,282,8.8
123,335,10.0
123,587,9.1
123,693,8.9
123,1364,9.0
123,1488,8.9
123,1983,9.2
123,2370,9.3
123,2878,9.1
123,3115,8.9
123,3906,10.0
123,4364,10.0
124,25,9.5
124,33,9.3
124,101,10.1
124,122,9.2
124,216,9.2
124,261,9.4
124,282,8.8
124,335,10.0
124,587,9.1
124,693,8.9
124,1364,9.0
124,1488,8.9
124,1983,9.2
124,2370,9.3
124,2878,9.1
124,3115,8.9
124,3906,10.0
124,4364,10.0
125,25,9.5
125,33,9.3
125,101,10.1
125,122,9.2
125,216,9.2
125,261,9.4
125,282,8.8
125,335,10.0
125,587,9.1
125,693,8.9
125,1364,9.0
125,1488,8.9
125,1983,9.2
125,2370,9.3
125,2878,9.1
125,3115,8.9
125,3906,10.0
125,4364,10.0
126,25,9.5
126,33,9.3
126,101,10.1
126,122,9.2
126,216,9.2
126,261,9.4
126,282,8.8
126,335,10.0
126,587,9.1
126,693,8.9
126,1364,9.0
126,1488,8.9
126,1983,9.2
126,2370,9.3
126,2878,9.1
126,3115,8.9
126,3906,10.0
126,4364,10.0
127,25,9.5
127,33,9.3
127,101,10.1
127,122,9.2
127,216,9.2
127,261,9.4
127,282,8.8
127,335,10.0
127,587,9.1
127,693,8.9
127,1364,9.0
127,1488,8.9
127,1983,9.2
127,2370,9.3
127,2878,9.1
127,3115,8.9
127,3906,10.0
127,4364,10.0
128,25,9.5
128,33,9.3
128,101,10.1
128,122,9.2
128,216,9.2
128,261,9.4
128,282,8.8
128,335,10.0
128,587,9.1
128,693,8.9
128,1364,9.0
128,1488,8.9
128,1983,9.2
128,2370,9.3
128,2878,9.1
128,3115,8.9
128,3906,10.0
128,4364,10.0
129,25,9.5
129,33,9.3
129,101,10.1
129,122,9.2
129,216,9.2
129,261,9.4
129,282,8.8
129,335,10.0
129,587,9.1
129,693,8.9
129,1364,9.0
129,1488,8.9
129,1983,9.2
129,2370,9.3
129,2878,9.1
129,3115,8.9
129,3906,10.0
129,4364,10.0
130,25,9.5
130,33,9.3
130,101,10.1
130,122,9.2
130,216,9.2
130,261,9.4
130,282,8.8
130,335,10.0
130,587,9.1
130,693,8.9
130,1364,9.0
130,1488,8.9
130,1983,9.2
130,2370,9.3
130,2878,9.1
130,3115,8.9
130,3906,10.0
130,4364,10.0
131,25,9.5
131,33,9.3
131,101,10.1
131,122,9.2
131,216,9.2
131,261,9.4
131,282,8.8
131,335,10.0
131,587,9.1
131,693,8.9
131,1364,9.0
131,1488,8.9
131,1983,9.2
131,2370,9.3
131,2878,9.1
131,3115,8.9
131,3906,10.0
131,4364,10.0
132,25,9.5
132,33,9.3
132,101,10.1
132,122,9.2
132,216,9.2
132,261,9.4
132,282,8.8
132,335,10.0
132,587,9.1
132,693,8.9
132,1364,9.0
132,1488,8.9
132,1983,9.2
132,2370,9.3
132,2878,9.1
132,3115,8.9
132,3906,10.0
132,4364,10.0
133,25,9.5
133,33,9.3
133,101,10.1
133,122,9.2
133,216,9.2
133,261,9.4
133,282,8.8
133,335,10.0
133,587,9.1
133,693,8.9
133,1364,9.0
133,1488,8.9
133,1983,9.2
133,2370,9.3
133,2878,9.1
133,3115,8.9
133,3906,10.0
133,4364,10.0
134,25,9.5
134,33,9.3
134,101,10.1
134,122,9.2
134,216,9.2
134,261,9.4
134,282,8.8
134,335,10.0
134,587,9.1
134,693,8.9
134,1364,9.0
134,1488,8.9
134,1983,9.2
134,2370,9.3
134,2878,9.1
134,3115,8.9
134,3906,10.0
134,4364,10.0
135,25,9.5
135,33,9.3
135,101,10.1
135,122,9.2
135,216,9.2
135,261,9.4
135,282,8.8
135,335,10.0
135,587,9.1
135,693,8.9
135,1364,9.0
135,1488,8.9
135,1983,9.2
135,2370,9.3
135,2878,9.1
135,3115,8.9
135,3906,10.0
135,4364,10.0
136,25,9.5
136,33,9.3
136,101,10.1
136,122,9.2
136,216,9.2
136,261,9.4
136,282,8.8
136,335,10.0
136,587,9.1
136,693,8.9
136,1364,9.0
136,1488,8.9
136,1983,9.2
136,2370,9.3
136,2878,9.1
136,3115,8.9
136,3906,10.0
136,4364,10.0
137,25,9.5
137,33,9.3
137,101,10.1
137,122,9.2
137,216,9.2
137,261,9.4
137,282,8.8
137,335,10.0
137,587,9.1
137,693,8.9
137,1364,9.0
137,1488,8.9
137,1983,9.2
137,2370,9.3
137,2878,9.1
137,3115,8.9
137,3906,10.0
137,4364,10.0
138,25,9.5
138,33,9.3
138,101,10.1
138,122,9.2
138,216,9.2
138,261,9.4
138,282,8.8
138,335,10.0
138,587,9.1
138,693,8.9
138,1364,9.0
138,1488,8.9
138,1983,9.2
138,2370,9.3
138,2878,9.1
138,3115,8.9
138,3906,10.0
138,4364,10.0
139,25,9.5
139,33,9.3
139,101,10.1
139,122,9.2
139,216,9.2
139,261,9.4
139,282,8.8
139,335,10.0
139,587,9.1
139,693,8.9
139,1364,9.0
139,1488,8.9
139,1983,9.2
139,2370,9.3
139,2878,9.1
139,3115,8.9
139,3906,10.0
139,4364,10.0
140,25,9.5
140,33,9.3
140,101,10.1
140,122,9.2
140,216,9.2
140,261,9.4
140,282,8.8
140,335,10.0
140,587,9.1
140,693,8.9
140,1364,9.0
140,1488,8.9
140,1983,9.2
140,2370,9.3
140,2878,9.1
140,3115,8.9
140,3906,10.0
140,4364,10.0
141,25,9.5
141,33,9.3
141,101,10.1
141,122,9.2
141,216,9.2
141,261,9.4
141,282,8.8
141,335,10.0
141,587,9.1
141,693,8.9
141,1364,9.0
141,1488,8.9
141,1983,9.2
141,2370,9.3
141,2878,9.1
141,3115,8.9
141,3906,10.0
141,4364,10.0
142,25,9.5
142,33,9.3
142,101,10.1
142,122,9.2
142,216,9.2
142,261,9.4
142,282,8.8
142,335,10.0
142,587,9.1
142,693,8.9
142,1364,9.0
142,1488,8.9
142,1983,9.2
142,2370,9.3
142,2878,9.1
142,3115,8.9
142,3906,10.0
142,4364,10.0
143,25,9.5
143,33,9.3
143,101,10.1
143,122,9.2
143,216,9.2
143,261,9.4
143,282,8.8
143,335,10.0
143,587,9.1
143,693,8.9
143,1364,9.0
143,1488,8.9
143,1983,9.2
143,2370,9.3
143,2878,9.1
143,3115,8.9
143,3906,10.0
143,4364,10.0
144,25,9.5
144,33,9.3
144,101,10.1
144,122,9.2
144,216,9.2
144,261,9.4
144,282,8.8
144,335,10.0
144,587,9.1
144,693,8.9
144,1364,9.0
144,1488,8.9
144,1983,9.2
144,2370,9.3
144,2878,9.1
144,3115,8.9
144,3906,10.0
144,4364,10.0
145,25,9.5
145,33,9.3
145,101,10.1
145,122,9.2
145,216,9.2
145,261,9.4
145,282,8.8
145,335,10.0
145,587,9.1
145,693,8.9
145,1364,9.0
145,1488,8.9
145,1983,9.2
145,2370,9.3
145,2878,9.1
145,3115,8.9
145,3906,10.0
145,4364,10.0
146,25,9.5
146,33,9.3
146,101,10.1
146,122,9.2
146,216,9.2
146,261,9.4
146,282,8.8
146,335,10.0
146,587,9.1
146,693,8.9
146,1364,9.0
146,1488,8.9
146,1983,9.2
146,2370,9.3
146,2878,9.1
146,3115,8.9
146,3906,10.0
146,4364,10.0
147,25,9.5
147,33,9.3
147,101,10.1
147,122,9.2
147,216,9.2
147,261,9.4
147,282,8.8
147,335,10.0
147,587,9.1
147,693,8.9
147,1364,9.0
147,1488,8.9
147,1983,9.2
147,2370,9.3
147,2878,9.1
147,3115,8.9
147,3906,10.0
147,4364,10.0
148,25,9.5
148,33,9.3
148,101,10.1
148,122,9.2
148,216,9.2
148,261,9.4
148,282,8.8
148,335,10.0
148,587,9.1
148,693,8.9
148,1364,9.0
148,1488,8.9
148,1983,9.2
148,2370,9.3
148,2878,9.1
148,3115,8.9
148,3906,10.0
148,4364,10.0
149,25,9.5
149,33,9.3
149,101,10.1
149,122,9.2
149,216,9.2
149,261,9.4
149,282,8.8
149,335,10.0
149,587,9.1
149,693,8.9
149,1364,9.0
149,1488,8.9
149,1983,9.2
149,2370,9.3
149,2878,9.1
149,3115,8.9
149,3906,10.0
149,4364,10.0
150,25,9.5
150,33,9.3
150,101,10.1
150,122,9.2
150,216,9.2
150,261,9.4
150,282,8.8
150,335,10.0
150,587,9.1
150,693,8.9
150,1364,9.0
150,1488,8.9
150,1983,9.2
150,2370,9.3
150,2878,9.1
150,3115,8.9
150,3906,10.0
150,4364,10.0
151,25,9.5
151,33,9.3
151,101,10.1
151,122,9.2
151,216,9.2
151,261,9.4
151,282,8.8
151,335,10.0
151,587,9.1
151,693,8.9
151,1364,9.0
151,1488,8.9
151,1983,9.2
151,2370,9.3
151,2878,9.1
151,3115,8.9
151,3906,10.0
151,4364,10.0
152,25,9.5
152,33,9.3
152,101,10.1
152,122,9.2
152,216,9.2
152,261,9.4
152,282,8.8
152,335,10.0
152,587,9.1
152,693,8.9
152,1364,9.0
152,1488,8.9
152,1983,9.2
152,2370,9.3
152,2878,9.1
152,3115,8.9
152,3906,10.0
152,4364,10.0
153,25,9.5
153,33,9.3
153,101,10.1
153,122,9.2
153,216,9.2
153,261,9.4
153,282,8.8
153,335,10.0
153,587,9.1
153,693,8.9
153,1364,9.0
153,1488,8.9
153,1983,9.2
153,2370,9.3
153,2878,9.1
153,3115,8.9
153,3906,10.0
153,4364,10.0
154,25,9.5
154,33,9.3
154,101,10.1
154,122,9.2
154,216,9.2
154,261,9.4
154,282,8.8
154,335,10.0
154,587,9.1
154,693,8.9
154,1364,9.0
154,1488,8.9
154,1983,9.2
154,2370,9.3
154,2878,9.1
154,3115,8.9
154,3906,10.0
154,4364,10.0
155,25,9.5
155,33,9.3
155,101,10.1
155,122,9.2
155,216,9.2
155,261,9.4
155,282,8.8
155,335,10.0
155,587,9.1
155,693,8.9
155,1364,9.0
155,1488,8.9
155,1983,9.2
155,2370,9.3
155,2878,9.1
155,3115,8.9
155,3906,10.0
155,4364,10.0
156,25,9.5
156,33,9.3
156,101,10.1
156,122,9.2
156,216,9.2
156,261,9.4
156,282,8.8
156,335,10.0
156,587,9.1
156,693,8.9
156,1364,9.0
156,1488,8.9
156,1983,9.2
156,2370,9.3
156,2878,9.1
156,3115,8.9
156,3906,10.0
156,4364,10.0
157,25,9.5
157,33,9.3
157,101,10.1
157,122,9.2
157,216,9.2
157,261,9.4
157,282,8.8
157,335,10.0
157,587,9.1
157,693,8.9
157,1364,9.0
157,1488,8.9
157,1983,9.2
157,2370,9.3
157,2878,9.1
157,3115,8.9
157,3906,10.0
157,4364,10.0
158,25,9.5
158,33,9.3
158,101,10.1
158,122,9.2
158,216,9.2
158,261,9.4
158,282,8.8
158,335,10.0
158,587,9.1
158,693,8.9
158,1364,9.0
158,1488,8.9
158,1983,9.2
158,2370,9.3
158,2878,9.1
158,3115,8.9
158,3906,10.0
158,4364,10.0
159,25,9.5
159,33,9.3
159,101,10.1
159,122,9.2
159,216,9.2
159,261,9.4
159,282,8.8
159,335,10.0
159,587,9.1
159,693,8.9
159,1364,9.0
159,1488,8.9
159,1983,9.2
159,2370,9.3
159,2878,9.1
159,3115,8.9
159,3906,10.0
159,4364,10.0
160,25,9.5
160,33,9.3
160,101,10.1
160,122,9.2
160,216,9.2
160,261,9.4
160,282,8.8
160,335,10.0
160,587,9.1
160,693,8.9
160,1364,9.0
160,1488,8.9
160,1983,9.2
160,2370,9.3
160,2878,9.1
160,3115,8.9
160,3906,10.0
160,4364,10.0
161,25,9.5
161,33,9.3
161,101,10.1
161,122,9.2
161,216,9.2
161,261,9.4
161,282,8.8
161,335,10.0
161,587,9.1
161,693,8.9
161,1364,9.0
161,1488,8.9
161,1983,9.2
161,2370,9.3
161,2878,9.1
161,3115,8.9
161,3906,10.0
161,4364,10.0
162,25,9.5
162,33,9.3
162,101,10.1
162,122,9.2
162,216,9.2
162,261,9.4
162,282,8.8
162,335,10.0
162,587,9.1
162,693,8.9
162,1364,9.0
162,1488,8.9
162,1983,9.2
162,2370,9.3
162,2878,9.1
162,3115,8.9
162,3906,10.0
162,4364,10.0
163,25,9.5
163,33,9.3
163,101,10.1
163,122,9.2
163,216,9.2
163,261,9.4
163,282,8.8
163,335,10.0
163,587,9.1
163,693,8.9
163,1364,9.0
163,1488,8.9
163,1983,9.2
163,2370,9.3
163,2878,9.1
163,3115,8.9
163,3906,10.0
163,4364,10.0
164,25,9.5
164,33,9.3
164,101,10.1
164,122,9.2
164,216,9.2
164,261,9.4
164,282,8.8
164,335,10.0
164,587,9.1
164,693,8.9
164,1364,9.0
164,1488,8.9
164,1983,9.2
164,2370,9.3
164,2878,9.1
164,3115,8.9
164,3906,10.0
164,4364,10.0
165,25,9.5
165,33,9.3
165,101,10.1
165,122,9.2
165,216,9.2
165,261,9.4
165,282,8.8
165,335,10.0
165,587,9.1
165,693,8.9
165,1364,9.0
165,1488,8.9
165,1983,9.2
165,2370,9.3
165,2878,9.1
165,3115,8.9
165,3906,10.0
165,4364,10.0
166,25,9.5
166,33,9.3
166,101,10.1
166,122,9.2
166,216,9.2
166,261,9.4
166,282,8.8
166,335,10.0
166,587,9.1
166,693,8.9
166,1364,9.0
166,1488,8.9
166,1983,9.2
166,2370,9.3
166,2878,9.1
166,3115,8.9
166,3906,10.0
166,4364,10.0
167,25,9.5
167,33,9.3
167,101,10.1
167,122,9.2
167,216,9.2
167,261,9.4
167,282,8.8
167,335,10.0
167,587,9.1
167,693,8.9
167,1364,9.0
167,1488,8.9
167,1983,9.2
167,2370,9.3
167,2878,9.1
167,3115,8.9
167,3906,10.0
167,4364,10.0
168,25,9.5
168,33,9.3
168,101,10.1
168,122,9.2
168,216,9.2
168,261,9.4
168,282,8.8
168,335,10.0
168,587,9.1
168,693,8.9
168,1364,9.0
168,1488,8.9
168,1983,9.2
168,2370,9.3
168,2878,9.1
168,3115,8.9
168,3906,10.0
168,4364,10.0
169,25,9.5
169,33,9.3
169,101,10.1
169,122,9.2
169,216,9.2
169,261,9.4
169,282,8.8
169,335,10.0
169,587,9.1
169,693,8.9
169,1364,9.0
169,1488,8.9
169,1983,9.2
169,2370,9.3
169,2878,9.1
169,3115,8.9
169,3906,10.0
169,4364,10.0
170,25,9.5
170,33,9.3
170,101,10.1
170,122,9.2
170,216,9.2
170,261,9.4
170,282,8.8
170,335,10.0
170,587,9.1
170,693,8.9
170,1364,9.0
170,1488,8.9
170,1983,9.2
170,2370,9.3
170,2878,9.1
170,3115,8.9
170,3906,10.0
170,4364,10.0
171,25,9.5
171,33,9.3
171,101,10.1
171,122,9.2
171,216,9.2
171,261,9.4
171,282,8.8
171,335,10.0
171,587,9.1
171,693,8.9
171,1364,9.0
171,1488,8.9
171,1983,9.2
171,2370,9.3
171,2878,9.1
171,3115,8.9
171,3906,10.0
171,4364,10.0
172,25,9.5
172,33,9.3
172,101,10.1
172,122,9.2
172,216,9.2
172,261,9.4
172,282,8.8
172,335,10.0
172,587,9.1
172,693,8.9
172,1364,9.0
172,1488,8.9
172,1983,9.2
172,2370,9.3
172,2878,9.1
172,3115,8.9
172,3906,10.0
172,4364,10.0
173,25,9.5
173,33,9.3
173,101,10.1
173,122,9.2
173,216,9.2
173,261,9.4
173,282,8.8
173,335,10.0
173,587,9.1
173,693,8.9
173,1364,9.0
173,1488,8.9
173,1983,9.2
173,2370,9.3
173,2878,9.1
173,3115,8.9
173,3906,10.0
173,4364,10.0
174,25,9.5
174,33,9.3
174,101,10.1
174,122,9.2
174,216,9.2
174,261,9.4
174,282,8.8
174,335,10.0
174,587,9.1
174,693,8.9
174,1364,9.0
174,1488,8.9
174,1983,9.2
174,2370,9.3
174,2878,9.1
174,3115,8.9
174,3906,10.0
174,4364,10.0
175,25,9.5
175,33,9.3
175,101,10.1
175,122,9.2
175,216,9.2
175,261,9.4
175,282,8.8
175,335,10.0
175,587,9.1
175,693,8.9
175,1364,9.0
175,1488,8.9
175,1983,9.2
175,2370,9.3
175,2878,9.1
175,3115,8.9
175,3906,10.0
175,4364,10.0
176,25,9.5
176,33,9.3
176,101,10.1
176,122,9.2
176,216,9.2
176,261,9.4
176,282,8.8
176,335,10.0
176,587,9.1
176,693,8.9
176,1364,9.0
176,1488,8.9
176,1983,9.2
176,2370,9.3
176,2878,9.1
176,3115,8.9
176,3906,10.0
176,4364,10.0
177,25,9.5
177,33,9.3
177,101,10.1
177,122,9.2
177,216,9.2
177,261,9.4
177,282,8.8
177,335,10.0
177,587,9.1
177,693,8.9
177,1364,9.0
177,1488,8.9
177,1983,9.2
177,2370,9.3
177,2878,9.1
177,3115,8.9
177,3906,10.0
177,4364,10.0
178,25,9.5
178,33,9.3
178,101,10.1
178,122,9.2
178,216,9.2
178,261,9.4
178,282,8.8
178,335,10.0
178,587,9.1
178,693,8.9
178,1364,9.0
178,1488,8.9
178,1983,9.2
178,2370,9.3
178,2878,9.1
178,3115,8.9
178,3906,10.0
178,4364,10.0
179,25,9.5
179,33,9.3
179,101,10.1
179,122,9.2
179,216,9.2
179,261,9.4
179,282,8.8
179,335,10.0
179,587,9.1
179,693,8.9
179,1364,9.0
179,1488,8.9
179,1983,9.2
179,2370,9.3
179,2878,9.1
179,3115,8.9
179,3906,10.0
179,4364,10.0
180,25,9.5
180,33,9.3
180,101,10.1
180,122,9.2
180,216,9.2
180,261,9.4
180,282,8.8
180,335,10.0
180,587,9.1
180,693,8.9
180,1364,9.0
180,1488,8.9
180,1983,9.2
180,2370,9.3
180,2878,9.1
180,3115,8.9
180,3906,10.0
180,4364,10.0
181,25,9.5
181,33,9.3
181,101,10.1
181,122,9.2
181,216,9.2
181,261,9.4
181,282,8.8
181,335,10.0
181,587,9.1
181,693,8.9
181,1364,9.0
181,1488,8.9
181,1983,9.2
181,2370,9.3
181,2878,9.1
181,3115,8.9
181,3906,10.0
181,4364,10.0
182,25,9.5
182,33,9.3
182,101,10.1
182,122,9.2
182,216,9.2
182,261,9.4
182,282,8.8
182,335,10.0
182,587,9.1
182,693,8.9
182,1364,9.0
182,1488,8.9
182,1983,9.2
182,2370,9.3
182,2878,9.1
182,3115,8.9
182,3906,10.0
182,4364,10.0
183,25,9.5
183,33,9.3
183,101,10.1
183,122,9.2
183,216,9.2
183,261,9.4
183,282,8.8
183,335,10.0
183,587,9.1
183,693,8.9
183,1364,9.0
183,1488,8.9
183,1983,9.2
183,2370,9.3
183,2878,9.1
183,3115,8.9
183,3906,10.0
183,4364,10.0
